decision boundary (Google Machine Learning Glossary)|"

<p>The separator between classes learned by a model in a
<a href=""https://developers.google.com/machine-learning/glossary/#binary_classification""><strong>binary class</strong></a> or
<a href=""https://developers.google.com/machine-learning/glossary/#multi-class""><strong>multi-class classification problems</strong></a>. For example,
in the following image representing a binary classification problem,
the decision boundary is the frontier between the orange class and
the blue class:</p>

<p>
<img src=""https://developers.google.com/machine-learning/glossary/images/decision_boundary.png"" alt=""A
well-defined boundary between one class and another.""></img>
</p>

"
decision threshold (Google Machine Learning Glossary)|"

<p>Synonym for <a href=""https://developers.google.com/machine-learning/glossary/#classification_threshold""><strong>classification threshold</strong></a>.</p>

"
decision tree (Google Machine Learning Glossary)|"

<p>A model represented as a sequence of branching statements. For example, the
following over-simplified decision tree branches a few times to
predict the price of a house (in thousands of USD).  According to this
decision tree, a house larger than 160 square meters, having more than three
bedrooms, and built less than 10 years ago would have a predicted price of
510 thousand USD.</p>

<p>
<img src=""https://developers.google.com/machine-learning/glossary/images/DecisionTree.svg"" alt=""A
tree three-levels deep whose branches predict house prices.""></img>
</p>

<p>Machine learning can generate deep decision trees.</p>

"
deep model (Google Machine Learning Glossary)|"

<p>A type of <a href=""https://developers.google.com/machine-learning/glossary/#neural_network""><strong>neural network</strong></a> containing multiple
<a href=""https://developers.google.com/machine-learning/glossary/#hidden_layer""><strong>hidden layers</strong></a>.</p>

<p>Contrast with <a href=""https://developers.google.com/machine-learning/glossary/#wide_model""><strong>wide model</strong></a>.</p>

"
deep neural network (Google Machine Learning Glossary)|"

<p>Synonym for <a href=""https://developers.google.com/machine-learning/glossary/#deep_model""><strong>deep model</strong></a>.</p>


"
Deep Q-Network (DQN) (Google Machine Learning Glossary)|"

<p>In <a href=""https://developers.google.com/machine-learning/glossary/#q-learning""><strong>Q-learning</strong></a>, a deep <a href=""https://developers.google.com/machine-learning/glossary/#neural_network""><strong>neural network</strong></a>
that predicts <a href=""https://developers.google.com/machine-learning/glossary/#q-function""><strong>Q-functions</strong></a>.</p>

<p><strong>Critic</strong> is a synonym for Deep Q-Network.</p>

"
demographic parity (Google Machine Learning Glossary)|"

<p>A <a href=""https://developers.google.com/machine-learning/glossary/#fairness_metric""><strong>fairness metric</strong></a> that is satisfied if
the results of a model&#39;s classification are not dependent on a
given <a href=""https://developers.google.com/machine-learning/glossary/#sensitive_attribute""><strong>sensitive attribute</strong></a>.</p>

<p>For example, if both Lilliputians and Brobdingnagians apply to
Glubbdubdrib University, demographic parity is achieved if the percentage
of Lilliputians admitted is the same as the percentage of Brobdingnagians
admitted, irrespective of whether one group is on average more qualified
than the other.</p>

<p>Contrast with <a href=""https://developers.google.com/machine-learning/glossary/#equalized_odds""><strong>equalized odds</strong></a> and
<a href=""https://developers.google.com/machine-learning/glossary/#equality_of_opportunity""><strong>equality of opportunity</strong></a>, which permit
classification results in aggregate to depend on sensitive attributes,
but do not permit classification results for certain specified ground-truth
labels to depend on sensitive attributes.  See
<a href=""http://research.google.com/bigpicture/attacking-discrimination-in-ml/"" target=""T"">&quot;Attacking
discrimination with smarter machine learning&quot;</a> for a visualization
exploring the tradeoffs when optimizing for demographic parity.</p>

"
dense feature (Google Machine Learning Glossary)|"

<p>A <a href=""https://developers.google.com/machine-learning/glossary/#feature""><strong>feature</strong></a> in which most values are non-zero, typically
a <a href=""https://developers.google.com/machine-learning/glossary/#tensor""><strong>Tensor</strong></a> of floating-point values. Contrast with
<a href=""https://developers.google.com/machine-learning/glossary/#sparse_features""><strong>sparse feature</strong></a>.</p>

"
dense layer (Google Machine Learning Glossary)|"

<p>Synonym for <a href=""https://developers.google.com/machine-learning/glossary/#fully_connected_layer""><strong>fully connected layer</strong></a>.</p>

"
depth (Google Machine Learning Glossary)|"

<p>The number of <a href=""https://developers.google.com/machine-learning/glossary/#layer""><strong>layers</strong></a> (including any
<a href=""https://developers.google.com/machine-learning/glossary/#embeddings""><strong>embedding</strong></a> layers) in a <a href=""https://developers.google.com/machine-learning/glossary/#neural_network""><strong>neural network</strong></a>
that learn weights. For example, a neural network with 5
<a href=""https://developers.google.com/machine-learning/glossary/#hidden_layer""><strong>hidden layers</strong></a> and 1 output layer has a depth of 6.</p>

"
depthwise separable convolutional neural network (sepCNN) (Google Machine Learning Glossary)|"

<p>A <a href=""https://developers.google.com/machine-learning/glossary/#convolutional_neural_network""><strong>convolutional neural network</strong></a>
architecture based on
<a href=""https://github.com/tensorflow/tpu/tree/master/models/experimental/inception"">Inception</a>,
but where Inception modules are replaced with depthwise separable
convolutions.  Also known as Xception.</p>

<p>A depthwise separable convolution (also abbreviated as separable convolution)
factors a standard 3-D convolution into two separate convolution operations
that are more computationally efficient: first, a depthwise convolution,
with a depth of 1 (n ✕ n ✕ 1), and then second, a pointwise convolution,
with length and width of 1 (1 ✕ 1 ✕ n).</p>

<p>To learn more, see <a href=""https://arxiv.org/pdf/1610.02357.pdf"">Xception: Deep Learning with Depthwise Separable
Convolutions</a>.</p>

"
device (Google Machine Learning Glossary)|"

<p>A category of hardware that can run a TensorFlow session, including
CPUs, GPUs, and <a href=""https://developers.google.com/machine-learning/glossary/#TPU""><strong>TPUs</strong></a>.</p>

"
dimension reduction (Google Machine Learning Glossary)|"

<p>Decreasing the number of dimensions used to represent a particular feature in
a feature vector, typically by converting to an <a href=""https://developers.google.com/machine-learning/glossary/#embeddings""><strong>embedding</strong></a>.</p>

"
dimensions (Google Machine Learning Glossary)|"

<p>Overloaded term having any of the following definitions:</p>

<ul align=""left"">
<li><p>The number of levels of coordinates in a <a href=""https://developers.google.com/machine-learning/glossary/#tensor""><strong>Tensor</strong></a>. For
example:</p>

<ul align=""left"">
<li>A scalar has zero dimensions; for example, <code translate=""no"" dir=""ltr"">[&quot;Hello&quot;]</code>.</li>
<li>A vector  has one dimension; for example, <code translate=""no"" dir=""ltr"">[3, 5, 7, 11]</code>.</li>
<li>A matrix has two dimensions; for example, <code translate=""no"" dir=""ltr"">[[2, 4, 18], [5, 7, 14]]</code>.</li>
</ul>

<p>You can uniquely specify a particular cell in a one-dimensional vector
with one coordinate; you need two coordinates to uniquely specify a
particular cell in a two-dimensional matrix.</p></li>
<li><p>The number of entries in a <a href=""https://developers.google.com/machine-learning/glossary/#feature_vector""><strong>feature vector</strong></a>.</p></li>
<li><p>The number of elements in an <a href=""https://developers.google.com/machine-learning/glossary/#embeddings""><strong>embedding</strong></a> layer.
</ul></p></li>
</ul>

"
discrete feature (Google Machine Learning Glossary)|"

<p>A <a href=""https://developers.google.com/machine-learning/glossary/#feature""><strong>feature</strong></a> with a finite set of possible values. For example,
a feature whose values may only be <em>animal</em>, <em>vegetable</em>, or <em>mineral</em> is a
discrete (or categorical) feature. Contrast with
<a href=""https://developers.google.com/machine-learning/glossary/#continuous_feature""><strong>continuous feature</strong></a>.</p>

"
discriminative model (Google Machine Learning Glossary)|"

<p>A <a href=""https://developers.google.com/machine-learning/glossary/#model""><strong>model</strong></a> that predicts labels from a set of one or more
features. More formally, discriminative models define the conditional
probability of an output given the features and weights; that is:</p>

<pre class=""prettyprint"" translate=""no"" dir=""ltr"">
p(output | features, weights)
</pre>

<p>For example, a model that predicts whether an email is spam from features
and weights is a discriminative model.</p>

<p>The vast majority of supervised learning models, including classification
and regression models, are discriminative models.</p>

<p>Contrast with <a href=""https://developers.google.com/machine-learning/glossary/#generative_model""><strong>generative model</strong></a>.</p>

"
discriminator (Google Machine Learning Glossary)|"

<p>A system that determines whether examples are real or fake.</p>

<p>The subsystem within a <a href=""https://developers.google.com/machine-learning/glossary/#generative_adversarial_network""><strong>generative adversarial
network</strong></a> that determines whether
the examples created by the <a href=""https://developers.google.com/machine-learning/glossary/#generator""><strong>generator</strong></a> are real or fake.</p>

"
disparate impact (Google Machine Learning Glossary)|"

<p>Making decisions about people that impact different population
subgroups disproportionately. This usually refers to situations
where an algorithmic decision-making process harms or benefits
some subgroups more than others.</p>

<p>For example, suppose an algorithm that determines a Lilliputian&#39;s
eligibility for a miniature-home loan is more likely to classify
them as “ineligible” if their mailing address contains a certain
postal code. If Big-Endian Lilliputians  are more likely to have
mailing addresses with this postal code than Little-Endian Lilliputians,
then this algorithm may result in disparate impact.</p>

<p>Contrast with <a href=""https://developers.google.com/machine-learning/glossary/#disparate_treatment""><strong>disparate treatment</strong></a>,
which focuses on disparities that result when subgroup characteristics
are explicit inputs to an algorithmic decision-making process.</p>

"
disparate treatment (Google Machine Learning Glossary)|"

<p>Factoring subjects&#39; <a href=""https://developers.google.com/machine-learning/glossary/#sensitive_attribute""><strong>sensitive attributes</strong></a>
into an algorithmic decision-making process such that different subgroups
of people are treated differently.</p>

<p>For example, consider an algorithm that
determines Lilliputians’ eligibility for a miniature-home loan based on the
data they provide in their loan application.  If the algorithm uses a
Lilliputian’s affiliation as Big-Endian or Little-Endian as an input, it
is enacting disparate treatment along that dimension.</p>

<p>Contrast with <a href=""https://developers.google.com/machine-learning/glossary/#disparate_impact""><strong>disparate impact</strong></a>, which focuses
on disparities in the societal impacts of algorithmic decisions on subgroups,
irrespective of whether those subgroups are inputs to the model.</p>
<aside class=""warning""><strong>Warning:</strong><span> Because sensitive attributes are almost always correlated with
other features the data may have, explicitly removing sensitive attribute
information does not guarantee that subgroups will be treated equally.
For example, removing sensitive demographic attributes from a training
data set that still includes postal code as a feature may address disparate
treatment of subgroups, but there still might be
disparate impact upon these groups because
postal code might serve as a <a href=""https://developers.google.com/machine-learning/glossary/#proxy_sensitive_attributes""><strong>proxy</strong></a> for other
demographic information.</span></aside>
"
divisive clustering (Google Machine Learning Glossary)|"

<p>See <a href=""https://developers.google.com/machine-learning/glossary/#hierarchical_clustering""><strong>hierarchical clustering</strong></a>.</p>

"
downsampling (Google Machine Learning Glossary)|"

<p>Overloaded term that can mean either of the following:</p>

<ul align=""left"">
<li>Reducing the amount of information in a feature in order to train
a model more efficiently. For example, before training an image
recognition model, downsampling high-resolution images to a
lower-resolution format.</li>
<li>Training on a disproportionately low percentage of over-represented class
examples in order to improve model training on under-represented classes.
For example, in a <a href=""https://developers.google.com/machine-learning/glossary/#class_imbalanced_data_set""><strong>class-imbalanced
dataset</strong></a>, models tend to learn a lot about the
<a href=""https://developers.google.com/machine-learning/glossary/#majority_class""><strong>majority class</strong></a> and not enough about the
<a href=""https://developers.google.com/machine-learning/glossary/#minority_class""><strong>minority class</strong></a>. Downsampling helps
balance the amount of training on the majority and minority classes.</li>
</ul>

"
DQN (Google Machine Learning Glossary)|"

<p>Abbreviation for <a href=""https://developers.google.com/machine-learning/glossary/#deep_q-network""><strong>Deep Q-Network</strong></a>.</p>

"
dropout regularization (Google Machine Learning Glossary)|"

<p>A form of <a href=""https://developers.google.com/machine-learning/glossary/#regularization""><strong>regularization</strong></a> useful in training
<a href=""https://developers.google.com/machine-learning/glossary/#neural_network""><strong>neural networks</strong></a>. Dropout regularization works by
removing a random selection of a fixed number of the units in a network
layer for a single gradient step. The more units dropped out, the stronger
the regularization. This is analogous to training the network to emulate
an exponentially large ensemble of smaller networks. For full details, see
<a href=""http://jmlr.org/papers/volume15/srivastava14a.old/srivastava14a.pdf""
target=""T"">Dropout: A Simple Way to Prevent Neural Networks from
Overfitting</a>.</p>

"
dynamic model (Google Machine Learning Glossary)|"

<p>A <a href=""https://developers.google.com/machine-learning/glossary/#model""><strong>model</strong></a> that is trained online in a continuously
updating fashion.  That is, data is continuously entering the model.</p>


"
eager execution (Google Machine Learning Glossary)|"

<p>A TensorFlow programming environment in which <a href=""https://developers.google.com/machine-learning/glossary/#Operation""><strong>operations</strong></a>
run immediately. By contrast, operations called in
<a href=""https://developers.google.com/machine-learning/glossary/#graph_execution""><strong>graph execution</strong></a> don&#39;t run until they are explicitly
evaluated. Eager execution is an
<a href=""https://wikipedia.org/wiki/Imperative_programming""
target=""T"">imperative interface</a>, much
like the code in most programming languages. Eager execution programs are
generally far easier to debug than graph execution programs.</p>

"
early stopping (Google Machine Learning Glossary)|"

<p>A method for <a href=""https://developers.google.com/machine-learning/glossary/#regularization""><strong>regularization</strong></a> that involves ending
model training <em>before</em> training loss finishes decreasing. In early
stopping, you end model training when the loss on a
<a href=""https://developers.google.com/machine-learning/glossary/#validation_set""><strong>validation dataset</strong></a> starts to increase, that is, when
<a href=""https://developers.google.com/machine-learning/glossary/#generalization""><strong>generalization</strong></a> performance worsens.</p>

"
embeddings (Google Machine Learning Glossary)|"

<p>A categorical feature represented as a continuous-valued feature.
Typically, an embedding is a translation of a high-dimensional vector
into a low-dimensional space. For example, you can represent the words
in an English sentence in either of the following two ways:</p>

<ul align=""left"">
<li>As a million-element (high-dimensional)
<a href=""https://developers.google.com/machine-learning/glossary/#sparse_features""><strong>sparse vector</strong></a> in which all elements are integers.
Each cell in the vector represents a separate English word; the value in
a cell represents the number of times that word appears in a sentence.
Since a single English sentence is unlikely to contain more than 50 words,
nearly every cell in the vector will contain a 0. The few cells that
aren&#39;t 0 will contain a low integer (usually 1) representing the number of
times that word appeared in the sentence.</li>
<li>As a several-hundred-element (low-dimensional)
<a href=""https://developers.google.com/machine-learning/glossary/#dense_feature""><strong>dense vector</strong></a> in which each element holds a
floating-point value between 0 and 1.  This is an embedding.</li>
</ul>

<p>In TensorFlow, embeddings are trained by <a href=""https://developers.google.com/machine-learning/glossary/#backpropagation""><strong>backpropagating</strong></a>
<a href=""https://developers.google.com/machine-learning/glossary/#loss""><strong>loss</strong></a> just like any other parameter in a
<a href=""https://developers.google.com/machine-learning/glossary/#neural_network""><strong>neural network</strong></a>.</p>

"
embedding space (Google Machine Learning Glossary)|"

<p>The d-dimensional vector space that features from a higher-dimensional
vector space are mapped to. Ideally, the embedding space contains a
structure that yields meaningful mathematical results; for example,
in an ideal embedding space, addition and subtraction of embeddings
can solve word analogy tasks.</p>

<p>The <a href=""https://wikipedia.org/wiki/Dot_product"" target=""T"">dot product</a>
of two embeddings is a measure of their similarity.</p>

"
empirical risk minimization (ERM) (Google Machine Learning Glossary)|"

<p>Choosing the function that minimizes loss on the training set. Contrast
with <a href=""https://developers.google.com/machine-learning/glossary/#SRM""><strong>structural risk minimization</strong></a>.</p>

"
ensemble (Google Machine Learning Glossary)|"

<p>A merger of the predictions of multiple <a href=""https://developers.google.com/machine-learning/glossary/#model""><strong>models</strong></a>. You can create an
ensemble via one or more of the following:</p>

<ul align=""left"">
<li>different initializations</li>
<li>different <a href=""https://developers.google.com/machine-learning/glossary/#hyperparameter""><strong>hyperparameters</strong></a></li>
<li>different overall structure</li>
</ul>

<p><a href=""https://www.tensorflow.org/tutorials/wide_and_deep"" target=""T"">Deep and
wide models</a>
are a kind of ensemble.

"
environment (Google Machine Learning Glossary)|"

<p>In reinforcement learning, the world that contains the <a href=""https://developers.google.com/machine-learning/glossary/#agent""><strong>agent</strong></a>
and allows the agent to observe that world&#39;s <a href=""https://developers.google.com/machine-learning/glossary/#state""><strong>state</strong></a>. For example,
the represented world can be a game like chess, or a physical world like a
maze. When the agent applies an <a href=""https://developers.google.com/machine-learning/glossary/#action""><strong>action</strong></a> to the environment,
then the environment transitions between states.</p>

"
episode (Google Machine Learning Glossary)|"

<p>In reinforcement learning, each of the repeated attempts by the
<a href=""https://developers.google.com/machine-learning/glossary/#agent""><strong>agent</strong></a> to learn an <a href=""https://developers.google.com/machine-learning/glossary/#environment""><strong>environment</strong></a>.</p>

"
epoch (Google Machine Learning Glossary)|"

<p>A full training pass over the entire dataset such that each example has been
seen once.  Thus, an epoch represents <code translate=""no"" dir=""ltr"">N</code>/<a href=""https://developers.google.com/machine-learning/glossary/#batch_size""><strong>batch size</strong></a> training
<a href=""https://developers.google.com/machine-learning/glossary/#iteration""><strong>iterations</strong></a>, where <code translate=""no"" dir=""ltr"">N</code> is the total number of examples.</p>

"
epsilon greedy policy (Google Machine Learning Glossary)|"

<p>In reinforcement learning, a <a href=""https://developers.google.com/machine-learning/glossary/#policy""><strong>policy</strong></a> that either follows a
<a href=""https://developers.google.com/machine-learning/glossary/#random_policy""><strong>random policy</strong></a> with epsilon probability or a
<a href=""https://developers.google.com/machine-learning/glossary/#greedy_policy""><strong>greedy policy</strong></a> otherwise. For example, if epsilon is
0.9, then the policy follows a random policy 90% of the time and a greedy
policy 10% of the time.</p>

<p>Over successive episodes, the algorithm reduces epsilon’s value in order
to shift from following a random policy to following a greedy policy. By
shifting the policy, the agent first randomly explores the environment and
then greedily exploits the results of random exploration.</p>

"
equality (Google Machine Learning Glossary)|"
A <a href=""https://developers.google.com/machine-learning/glossary/#fairness_metric""><strong>fairness metric</strong></a> that checks whether, for
a preferred <a href=""https://developers.google.com/machine-learning/glossary/#label""><strong>label</strong></a> (one that confers an advantage or
benefit to a person) and a given <a href=""https://developers.google.com/machine-learning/glossary/#attribute""><strong>attribute</strong></a>, a classifier
predicts that preferred label equally well for all values of that
attribute. In other words, equality of opportunity measures whether
the people who should qualify for an opportunity are equally likely
to do so regardless of their group membership.</p>

<p>For example, suppose Glubbdubdrib University admits both Lilliputians
and Brobdingnagians to a rigorous mathematics program. Lilliputians’
secondary schools offer a robust curriculum of math classes, and the
vast majority of students are qualified for the university program.
Brobdingnagians’ secondary schools don’t offer math classes at all,
and as a result, far fewer of their students are qualified. Equality
of opportunity is satisfied for the preferred label of &quot;admitted&quot; with
respect to nationality (Lilliputian or Brobdingnagian) if qualified
students are equally likely to be admitted irrespective of whether
they&#39;re a Lilliputian or a Brobdingnagian.</p>

<p>For example, let&#39;s say 100 Lilliputians and 100 Brobdingnagians apply
to Glubbdubdrib University, and admissions decisions are made as follows:</p>

<p><b>Table 1.</b> Lilliputian applicants (90% are qualified)</p>

<table>
  <tr> <th>&nbsp;</th>   <th>Qualified</th> <th>Unqualified</th> </tr>
  <tr> <th>Admitted</th> <td>45</td>        <td>3</td>           </tr>
  <tr> <th>Rejected</th> <td>45</td>        <td>7</td>           </tr>
  <tr> <th>Total</th>    <td>90</td>        <td>10</td>          </tr>
  <tr>
     <td colspan=""3"">
        Percentage of qualified students admitted: 45/90 = 50%<br/>
        Percentage of unqualified students rejected: 7/10 = 70%<br/>
        Total percentage of Lilliputian students admitted: (45+3)/100 = 48%
     </td>
  </tr>
</table>

<p>&nbsp;</p>

<p><b>Table 2.</b> Brobdingnagian applicants (10% are qualified):</p>

<table>
  <tr> <th>&nbsp;</th>   <th>Qualified</th> <th>Unqualified</th> </tr>
  <tr> <th>Admitted</th> <td>5</td>         <td>9</td>           </tr>
  <tr> <th>Rejected</th> <td>5</td>         <td>81</td>          </tr>
  <tr> <th>Total</th>    <td>10</td>        <td>90</td>          </tr>
  <tr>
     <td colspan=""3"">
        Percentage of qualified students admitted: 5/10 = 50%<br/>
        Percentage of unqualified students rejected: 81/90 = 90%<br/>
        Total percentage of Brobdingnagian students admitted: (5+9)/100 = 14%
     </td>
  </tr>
</table>

<p>The preceding examples satisfy equality of opportunity for acceptance
of qualified students because qualified Lilliputians and Brobdingnagians
both have a 50% chance of being admitted.</p>
<aside class=""note""><strong>Note:</strong><span> While equality of opportunity is satisfied, the following two
fairness metrics are not satisfied:
<ul align=""left"">
<li><a href=""https://developers.google.com/machine-learning/glossary/#demographic_parity""><strong>demographic parity</strong></a>: Lilliputians and
     Brobdingnagians are admitted to the university at different rates;
     48% of Lilliputians students are admitted, but only 14% of
     Brobdingnagian students are admitted.</li>
<li><a href=""https://developers.google.com/machine-learning/glossary/#equalized_odds""><strong>equalized odds</strong></a>: While qualified Lilliputian
     and Brobdingnagian students both have the same chance of being admitted,
     the additional constraint that unqualified Lilliputians and
     Brobdingnagians both have the same chance of being rejected is not
     satisfied. Unqualified Lilliputians have a 70% rejection rate, whereas
     unqualified Brobdingnagians have a 90% rejection rate.</li>
</ul></span></aside>
<p>See
<a href=""https://arxiv.org/pdf/1610.02413.pdf"" target=""T"">&quot;Equality of
Opportunity in Supervised Learning&quot;</a> for a more detailed discussion
of equality of opportunity. Also see
<a href=""http://research.google.com/bigpicture/attacking-discrimination-in-ml/"" target=""T"">&quot;Attacking
discrimination with smarter machine learning&quot;</a> for a visualization
exploring the tradeoffs when optimizing for equality of opportunity.</p>

"
equalized odds (Google Machine Learning Glossary)|"
A <a href=""https://developers.google.com/machine-learning/glossary/#fairness_metric""><strong>fairness metric</strong></a> that checks if, for any particular
label and attribute, a classifier predicts that label equally well for all
values of that attribute.</p>

<p>For example, suppose Glubbdubdrib University admits both Lilliputians and
Brobdingnagians to a rigorous mathematics program. Lilliputians&#39; secondary
schools offer a robust curriculum of math classes, and the vast majority of
students are qualified for the university program. Brobdingnagians&#39; secondary
schools don’t offer math classes at all, and as a result, far fewer of
their students are qualified.  Equalized odds is satisfied provided that no
matter whether an applicant is  a Lilliputian or a Brobdingnagian, if they
are qualified, they are equally as likely to get admitted to the program,
and if they are not qualified, they are equally as likely to get rejected.</p>

<p>Let’s say 100 Lilliputians and 100 Brobdingnagians apply to Glubbdubdrib
University, and admissions decisions are made as follows:</p>

<p><b>Table 3.</b> Lilliputian applicants (90% are qualified)</p>

<table>
  <tr> <th>&nbsp;</th>   <th>Qualified</th> <th>Unqualified</th> </tr>
  <tr> <th>Admitted</th> <td>45</td>        <td>2</td>           </tr>
  <tr> <th>Rejected</th> <td>45</td>        <td>8</td>           </tr>
  <tr> <th>Total</th>    <td>90</td>        <td>10</td>          </tr>
  <tr>
     <td colspan=""3"">
        Percentage of qualified students admitted: 45/90 = 50%<br/>
        Percentage of unqualified students rejected: 8/10 = 80%<br/>
        Total percentage of Lilliputian students admitted: (45+2)/100 = 47%
     </td>
  </tr>
</table>

<p>&nbsp;</p>

<p><b>Table 4.</b> Brobdingnagian applicants (10% are qualified):</p>

<table>
  <tr> <th>&nbsp;</th>   <th>Qualified</th> <th>Unqualified</th> </tr>
  <tr> <th>Admitted</th> <td>5</td>         <td>18</td>           </tr>
  <tr> <th>Rejected</th> <td>5</td>         <td>72</td>           </tr>
  <tr> <th>Total</th>    <td>10</td>        <td>90</td>          </tr>
  <tr>
     <td colspan=""3"">
        Percentage of qualified students admitted: 5/10 = 50%<br/>
        Percentage of unqualified students rejected: 72/90 = 80%<br/>
        Total percentage of Brobdingnagian students admitted: (5+18)/100 = 23%
     </td>
  </tr>
</table>

<p>Equalized odds is satisfied because qualified Lilliputian and Brobdingnagian
students both have a 50% chance of being admitted, and unqualified Lilliputian
and Brobdingnagian have an 80% chance of being rejected.</p>
<aside class=""note""><strong>Note:</strong><span> While equalized odds is satisfied here,
<a href=""https://developers.google.com/machine-learning/glossary/#demographic_parity""><strong>demographic parity</strong></a> is <em>not satisfied</em>. Lilliputian
and Brobdingnagian students are admitted to Glubbdubdrib University at
different rates; 47% of Lilliputian students are admitted, and 23% of
Brobdingnagian students are admitted.</span></aside>
<p>Equalized odds is formally defined in
<a href=""https://arxiv.org/pdf/1610.02413.pdf"" target=""T"">&quot;Equality of
Opportunity in Supervised Learning&quot;</a> as follows:
&quot;predictor Ŷ satisfies equalized odds with respect
to protected attribute A and outcome Y if Ŷ and A are independent,
conditional on Y.&quot;</p>
<aside class=""note""><strong>Note:</strong><span> Contrast equalized odds with the more relaxed
<a href=""https://developers.google.com/machine-learning/glossary/#equality_of_opportunity""><strong>equality of opportunity</strong></a> metric.</span></aside>
"
Estimator (Google Machine Learning Glossary)|"

<p>An instance of the <code translate=""no"" dir=""ltr"">tf.Estimator</code> class, which encapsulates logic that builds
a TensorFlow graph and runs a TensorFlow session. You may create your own
<a href=""https://developers.google.com/machine-learning/glossary/#custom_estimator""><strong>custom Estimators</strong></a> (as described
<a href=""https://www.tensorflow.org/extend/estimators"" target=""T"">here</a>)
or instantiate <a href=""https://developers.google.com/machine-learning/glossary/#premade_Estimator""><strong>premade Estimators</strong></a> created by
others.</p>

"
example (Google Machine Learning Glossary)|"

<p>One row of a dataset. An example contains one or more <a href=""https://developers.google.com/machine-learning/glossary/#feature""><strong>features</strong></a>
and possibly a <a href=""https://developers.google.com/machine-learning/glossary/#label""><strong>label</strong></a>. See also
<a href=""https://developers.google.com/machine-learning/glossary/#labeled_example""><strong>labeled example</strong></a> and
<a href=""https://developers.google.com/machine-learning/glossary/#unlabeled_example""><strong>unlabeled example</strong></a>.</p>

"
experience replay (Google Machine Learning Glossary)|"

<p>In reinforcement learning, a <a href=""https://developers.google.com/machine-learning/glossary/#deep_q-network""><strong>DQN</strong></a> technique used to
reduce temporal correlations in training data. The <a href=""https://developers.google.com/machine-learning/glossary/#agent""><strong>agent</strong></a>
stores state transitions in a <a href=""https://developers.google.com/machine-learning/glossary/#replay_buffer""><strong>replay buffer</strong></a>, and then
samples transitions from the replay buffer to create training data.</p>

"
experimenter&#39;s bias (Google Machine Learning Glossary)|"

<p>See <a href=""https://developers.google.com/machine-learning/glossary/#confirmation_bias""><strong>confirmation bias</strong></a>.</p>

"
exploding gradient problem (Google Machine Learning Glossary)|"

<p>The tendency for <a href=""https://developers.google.com/machine-learning/glossary/#gradient""><strong>gradients</strong></a> in a
<a href=""https://developers.google.com/machine-learning/glossary/#deep_neural_network""><strong>deep neural networks</strong></a> (especially
<a href=""https://developers.google.com/machine-learning/glossary/#recurrent_neural_network""><strong>recurrent neural networks</strong></a>) to become
surprisingly steep (high). Steep gradients result in very large updates
to the weights of each node in a deep neural network.</p>

<p>Models suffering from the exploding gradient problem become difficult
or impossible to train. <a href=""https://developers.google.com/machine-learning/glossary/#gradient_clipping""><strong>Gradient clipping</strong></a>
can mitigate this problem.</p>

<p>Compare to <a href=""https://developers.google.com/machine-learning/glossary/#vanishing_gradient_problem""><strong>vanishing gradient problem</strong></a>.</p>


"
fairness constraint (Google Machine Learning Glossary)|"
Applying a constraint to an algorithm to ensure one or more definitions
of fairness are satisfied. Examples of fairness constraints include:</p>

<ul align=""left"">
<li><a href=""https://developers.google.com/machine-learning/glossary/#post-processing""><strong>Post-processing</strong></a> your model&#39;s output.</li>
<li>Altering the <a href=""https://developers.google.com/machine-learning/glossary/#loss""><strong>loss function</strong></a> to incorporate a penalty
 for violating a <a href=""https://developers.google.com/machine-learning/glossary/#fairness_metric""><strong>fairness metric</strong></a>.</li>
<li>Directly adding a mathematical constraint to an optimization problem.</li>
</ul>

"
fairness metric (Google Machine Learning Glossary)|"

<p>A mathematical definition of “fairness” that is measurable.
Some commonly used fairness metrics include:</p>

<ul align=""left"">
<li><a href=""https://developers.google.com/machine-learning/glossary/#equalized_odds""><strong>equalized odds</strong></a></li>
<li><a href=""https://developers.google.com/machine-learning/glossary/#predictive_parity""><strong>predictive parity</strong></a></li>
<li><a href=""https://developers.google.com/machine-learning/glossary/#counterfactual_fairness""><strong>counterfactual fairness</strong></a></li>
<li><a href=""https://developers.google.com/machine-learning/glossary/#demographic_parity""><strong>demographic parity</strong></a></li>
</ul>

<p>Many fairness metrics are mutually exclusive; see
<a href=""https://developers.google.com/machine-learning/glossary/#incompatibility_of_fairness_metrics""><strong>incompatibility of fairness metrics</strong></a>.</p>

"
false negative (FN) (Google Machine Learning Glossary)|"

<p>An example in which the model mistakenly predicted the
<a href=""https://developers.google.com/machine-learning/glossary/#negative_class""><strong>negative class</strong></a>. For example, the model
inferred that a particular email message was not spam
(the negative class), but that email message actually was spam.</p>

"
false positive (FP) (Google Machine Learning Glossary)|"

<p>An example in which the model mistakenly predicted the
<a href=""https://developers.google.com/machine-learning/glossary/#positive_class""><strong>positive class</strong></a>. For example, the model inferred
that a particular email message was spam (the positive class), but that
email message was actually not spam.</p>

"
false positive rate (FPR) (Google Machine Learning Glossary)|"

<p>The x-axis in an <a href=""https://developers.google.com/machine-learning/glossary/#ROC""><strong>ROC curve</strong></a>. The false positive rate is defined
as follows:</p>

<div>
[$$]\text{False Positive Rate} =
\frac{\text{False Positives}}{\text{False Positives} + \text{True Negatives}}[/$$]
</div>

"
