Dataset API(tf.data) (Google의 머신러닝 용어집)|"
<p>데이터를 읽고 머신러닝 알고리즘이 요구하는 형태로 변환하는
상위레벨의 TensorFlow API입니다. <code>tf.data.Dataset</code> 개체는
일련의 요소를 나타내며, 각 요소는 하나 이상의 <a href=""https://developers.google.com/machine-learning/glossary/#tensor""><strong>텐서</strong></a>를
포함합니다. <code>tf.data.Iterator</code> 개체는 <code>Dataset</code>의 요소에 대한
액세스를 제공합니다.</p>
<p>Dataset API에 관한 자세한 내용은 텐서플로우
프로그래머 가이드에서
<a href=""https://www.tensorflow.org/programmers_guide/datasets"">데이터 가져오기</a>를 참조하세요.</p>
"
결정 경계(decision boundary) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#binary_classification""><strong>이진 클래스</strong></a> 또는
<a href=""https://developers.google.com/machine-learning/glossary/#multi-class""><strong>다중 클래스 분류 문제</strong></a>에서
모델이 학습한 클래스 사이의 구분선입니다. 예를 들어 아래 그림과 같은 이진 분류 문제의 경우 결정 경계는 주황색 클래스와 파란색 클래스 사이의 경계선입니다.</p>
<p>
<img src=""/machine-learning/glossary/images/decision_boundary.png"" alt=""클래스 간에 잘 정의된 경계입니다.""/>
</p>

"
밀집 레이어(dense layer) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#fully_connected_layer""><strong>완전 연결 레이어</strong></a>의 동의어입니다.</p>
"
심층 모델(deep model) (Google의 머신러닝 용어집)|"
<p>여러 <a href=""https://developers.google.com/machine-learning/glossary/#hidden_layer""><strong>히든 레이어</strong></a>를 포함하는 <a href=""https://developers.google.com/machine-learning/glossary/#neural_network""><strong>신경망</strong></a>
유형입니다. 심층 모델은 학습 가능한 비선형성에
의존합니다.</p>
<p><a href=""https://developers.google.com/machine-learning/glossary/#wide_model""><strong>와이드 모델</strong></a>과 대비되는 개념입니다.</p>
"
밀집 특성(dense feature) (Google의 머신러닝 용어집)|"
<p>대부분의 값이 0이 아니고 일반적으로 부동 소수점 값의
<a href=""https://developers.google.com/machine-learning/glossary/#tensor""><strong>텐서</strong></a>로 이루어진 <a href=""https://developers.google.com/machine-learning/glossary/#feature""><strong>특성</strong></a>입니다. <a href=""https://developers.google.com/machine-learning/glossary/#sparse_features""><strong>희소 특성</strong></a>과 대비되는
개념입니다.</p>
"
기기(device) (Google의 머신러닝 용어집)|"
<p>CPU, GPU, TPU 등 텐서플로우 세션을 실행할 수 있는 하드웨어
카테고리입니다.</p>
"
불연속 특성(discrete feature) (Google의 머신러닝 용어집)|"
<p>가능한 값의 유한 집합을 갖는 <a href=""https://developers.google.com/machine-learning/glossary/#feature""><strong>특성</strong></a>입니다. 예를 들어
값이 <em>동물</em>, <em>식물</em>, <em>광물</em> 중 하나여야 하는 특성은
불연속 또는 범주형 특성입니다. <a href=""https://developers.google.com/machine-learning/glossary/#continuous_feature""><strong>연속 특성</strong></a>과 대비되는
개념입니다.</p>
"
드롭아웃 정규화(dropout regularization) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#neural_network""><strong>신경망</strong></a>을 학습시키는 데 유용한 <a href=""https://developers.google.com/machine-learning/glossary/#regularization""><strong>정규화</strong></a>
형태입니다. 드롭아웃 정규화를 사용하면 단일 경사 스텝이 일어날 때마다 특정 네트워크 레이어의 유닛을 고정된 개수만큼 무작위로 선택하여 삭제합니다. 드롭아웃하는 유닛이 많을수록 정규화가
강력해집니다. 이 방식은 네트워크를 학습시켜 더 작은 네트워크로 이루어진 대규모 앙상블을 모방하도록 하는 방식과 비슷합니다. 자세한 내용은
<a href=""http://jmlr.org/papers/volume15/srivastava14a.old/srivastava14a.pdf"">드롭아웃: 신경망의 과적합을 방지하는 간단한 방법</a>을 참조하세요.</p>
"
동적 모델(dynamic model) (Google의 머신러닝 용어집)|"
<p>온라인으로 학습되며 지속적으로 업데이트되는
<a href=""https://developers.google.com/machine-learning/glossary/#model""><strong>모델</strong></a>입니다.  즉, 데이터가 끊임없이 모델에 유입됩니다.</p>

"
조기 중단(early stopping) (Google의 머신러닝 용어집)|"
<p>학습 손실이 완전히 감소되기 <a href=""https://developers.google.com/machine-learning/glossary/#regularization""><strong>전에</strong></a> 모델 학습이
종료되는 <em>정규화</em> 방식입니다. 조기
중단에서는 <a href=""https://developers.google.com/machine-learning/glossary/#validation_set""><strong>검증 데이터 세트</strong></a>의 손실이 증가하기 시작할 때,
즉 <a href=""https://developers.google.com/machine-learning/glossary/#generalization""><strong>일반화</strong></a> 성능이 악화될 때 모델 학습을 종료합니다.</p>
"
임베딩(embeddings) (Google의 머신러닝 용어집)|"
<p>연속 값 특성으로 표현된 범주형 특성입니다.
일반적으로 임베딩(embeddings)은 고차원 벡터를 저차원 공간으로
변환한 결과입니다. 예를 들어 영어 문장의 단어를
다음 두 가지 방법 중 하나로 표현할 수 있습니다.</p>
<ul>
<li>백만 개의 요소를 갖는(고차원)
    <a href=""https://developers.google.com/machine-learning/glossary/#sparse_features""><strong>희소 벡터</strong></a>로 표현합니다. 모든 요소는 정수입니다.
    벡터의 각 셀은 서로 다른 영어 단어를 나타내며, 셀 값은
    해당 단어가 문장에서 나오는 횟수를 나타냅니다.
    영어 문장 하나에 포함되는 단어 수는 대개 50개 이하이므로
    벡터의 거의 모든 셀에 0이 포함됩니다. 0이 아닌 소수의 셀은
    해당 단어가 문장에서 나오는 횟수를 나타내는 낮은 정수(일반적으로 1)를
    포함합니다.</li>
<li>수백 개의 요소를 갖는(저차원)
    <a href=""https://developers.google.com/machine-learning/glossary/#dense_feature""><strong>밀집 벡터</strong></a>로 표현합니다. 각 요소는 0~1 범위의
    부동 소수점 값을 갖습니다.  이는 임베딩의 예입니다.</li>
</ul>
<p>텐서플로우에서는 <a href=""https://developers.google.com/machine-learning/glossary/#neural_network""><strong>신경망</strong></a>의 다른 매개변수와 마찬가지로
<a href=""https://developers.google.com/machine-learning/glossary/#backpropagation""><strong>역전파</strong></a>
<a href=""https://developers.google.com/machine-learning/glossary/#loss""><strong>손실</strong></a>을 통해 임베딩을 학습합니다.</p>
"
경험적 위험 최소화(ERM, empirical risk minimization) (Google의 머신러닝 용어집)|"
<p>학습 세트에서 손실을 최소화하는 함수를 선택함을 의미합니다. <a href=""https://developers.google.com/machine-learning/glossary/#SRM""><strong>구조적 위험 최소화</strong></a>와
대비되는 개념입니다.</p>
"
앙상블(ensemble) (Google의 머신러닝 용어집)|"
<p>여러 <a href=""https://developers.google.com/machine-learning/glossary/#model""><strong>모델</strong></a>의 예측을 병합한 결과입니다. 다음 중
하나 이상을 통해 앙상블을 만들 수 있습니다.</p>
<ul>
<li>서로 다른 초기화</li>
<li>서로 다른 <a href=""https://developers.google.com/machine-learning/glossary/#hyperparameter""><strong>초매개변수</strong></a></li>
<li>서로 다른 전체 구조</li>
</ul>
<p><a href=""https://www.tensorflow.org/tutorials/wide_and_deep"">심층 모델 및 와이드 모델</a>도
앙상블의 일종입니다.
"
세대(epoch) (Google의 머신러닝 용어집)|"
<p>전체 데이터 세트의 각 예를 한 번씩 확인한 전체 학습
단계입니다.  따라서 한 세대(이폭)는 <code>N</code>/<a href=""https://developers.google.com/machine-learning/glossary/#batch_size""><strong>배치 크기</strong></a> 학습
<a href=""https://developers.google.com/machine-learning/glossary/#iteration""><strong>반복</strong></a>을 나타내며, 여기에서 <code>N</code>은 총 예시 수입니다.</p>
"
에스티메이터(Estimator) (Google의 머신러닝 용어집)|"
<p><code>tf.Estimator</code> 클래스의 인스턴스로서, 텐서플로우 그래프를
작성하고 텐서플로우 세션(session)을 실행하는 로직을 캡슐화합니다. <a href=""https://www.tensorflow.org/extend/estimators"">여기</a>에서
설명한 것과 같이 나만의 <a href=""https://developers.google.com/machine-learning/glossary/#custom_estimator""><strong>맞춤 에스티메이터</strong></a>를
만들거나
다른 사용자가 작성한 <a href=""https://developers.google.com/machine-learning/glossary/#pre-made_Estimator""><strong>사전 제작된 에스티메이터</strong></a>를
인스턴스화할 수 있습니다.</p>
"
예(example) (Google의 머신러닝 용어집)|"
<p>데이터 세트의 한 행입니다. 예는 하나 이상의 <a href=""https://developers.google.com/machine-learning/glossary/#feature""><strong>특성</strong></a>을 포함하며,
<a href=""https://developers.google.com/machine-learning/glossary/#label""><strong>라벨</strong></a>을 포함할 수도 있습니다. <a href=""https://developers.google.com/machine-learning/glossary/#labeled_example""><strong>라벨이 있는 예</strong></a> 및
<a href=""https://developers.google.com/machine-learning/glossary/#unlabeled_example""><strong>라벨이 없는 예</strong></a>를
참조하세요.</p>

"
거짓부정(FN, false negative) (Google의 머신러닝 용어집)|"
<p>모델에서 <a href=""https://developers.google.com/machine-learning/glossary/#negative_class""><strong>네거티브 클래스</strong></a>로 잘못 예측한
예입니다. 예를 들어 모델에서
특정 이메일 메시지가 스팸이 아닌 것으로(네거티브 클래스)
추론했지만 실제로는 스팸인 경우가 여기에 해당합니다.</p>
"
거짓긍정(FP, false positive) (Google의 머신러닝 용어집)|"
<p>모델에서 <a href=""https://developers.google.com/machine-learning/glossary/#positive_class""><strong>포지티브 클래스</strong></a>로 잘못 예측한
예입니다. 예를 들어 모델에서
특정 이메일 메시지가 스팸인 것으로(포지티브 클래스)
추론했지만 실제로는 스팸이 아닌 경우가 여기에 해당합니다.</p>
"
거짓긍정률(FP rate, false positive rate) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#ROC""><strong>ROC 곡선</strong></a>의 x축입니다. FP 비율은 다음과 같이 정의됩니다.</p>
<div>
$$\text{거짓긍정률} =
\frac{\text{거짓긍정}}{\text{거짓긍정} + \text{참부정}}$$
</div>

"
특성(feature) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#prediction""><strong>예측</strong></a>을 수행하는 데 사용되는 입력 변수입니다.</p>
"
특성 열(Feature column, tf.feature_column) (Google의 머신러닝 용어집)|"
<p>모델에서 특정한 특성을 어떻게 해석해야 하는지 지정하는 함수입니다. 특성 함수
호출에 반환된 출력을 수집하는 목록은 모든 <a href=""https://developers.google.com/machine-learning/glossary/#Estimators""><strong>에스티메이터</strong></a> 생성자에게
필수 매개변수입니다.</p>
<p>모델에서 <code>tf.feature_column</code> 함수를 사용하면 입력 특성의 여러 가지 표현을
간편하게 실험할 수 있습니다. 자세한 내용은
텐서플로우 프로그래머 가이드의
<a href=""https://www.tensorflow.org/get_started/feature_columns"">특성 열
챕터</a>를 참조하세요.</p>
<p>'특성 열'은 Google에서만 쓰는 용어입니다.
Yahoo/Microsoft의 <a href=""https://en.wikipedia.org/wiki/Vowpal_Wabbit"">VW</a> 시스템에서는 특성 열을 '네임스페이스'라고 하며,
<a href=""https://www.csie.ntu.edu.tw/~cjlin/libffm/"">필드</a>라고 지칭하는
경우도 있습니다.</p>
"
특성 교차(feature cross) (Google의 머신러닝 용어집)|"
<p>범주형 데이터나 버케팅을 통한 연속 특성으로 부터 얻어진 개별 이진 특성들을
(데카르트 곱을 취해) 교차해 얻은 <a href=""https://developers.google.com/machine-learning/glossary/#synthetic_feature""><strong>합성 특성</strong></a>입니다. 특성 교차는 비선형 관계를
표현하는 데 도움이 됩니다.</p>
"
특성 추출(feature engineering) (Google의 머신러닝 용어집)|"
<p>모델을 학습시키는 데 유용할 <a href=""https://developers.google.com/machine-learning/glossary/#feature""><strong>특성</strong></a>이 무엇인지 판단하고
로그 파일 및 기타 소스의 원시 데이터를 해당 특성으로
변환하는 과정입니다. 텐서플로우에서 특성 추출은 일반적으로
원시 로그 파일 항목을 <a href=""https://developers.google.com/machine-learning/glossary/#tf.Example""><strong>tf.Example</strong></a>
프로토콜 버퍼로 변환하는 작업을 의미합니다.  <a href=""https://github.com/tensorflow/transform"">tf.Transform</a>도
참조하세요.</p>
<p>특성 추출을 <strong>특성 뽑아내기(extraction)</strong>라고도 합니다.</p>
"
특성 세트(feature set) (Google의 머신러닝 용어집)|"
<p>머신러닝 모델에서 학습에 사용하는 <a href=""https://developers.google.com/machine-learning/glossary/#feature""><strong>특성</strong></a> 그룹입니다.
예를 들어 우편번호, 택지 규모, 입지 조건으로 단일 특성 세트를
구성하여 주택 가격을 예측하는 모델에 사용할 수 있습니다.</p>
"
특성 사양(feature spec) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#feature""><strong>특성</strong></a> 데이터를 <a href=""https://developers.google.com/machine-learning/glossary/#tf.Example""><strong>tf.Example</strong></a> 프로토콜 버퍼에서 추출하는 데
필요한 정보를 기술합니다. tf.Example
프로토콜 버퍼는 데이터의 컨테이너에 불과하므로 다음 정보를
지정해야 합니다.</p>
<ul>
<li>추출할 데이터(특성의 키)</li>
<li>데이터 유형(예: float 또는 int)</li>
<li>길이(고정 또는 가변)</li>
</ul>
<p><a href=""https://developers.google.com/machine-learning/glossary/#Estimators""><strong>Estimator API</strong></a>는 <a href=""https://developers.google.com/machine-learning/glossary/#feature_columns""><strong>FeatureColumns</strong></a> 목록으로부터
특성 사양을 생성하는
기능을 제공합니다.</p>
"
극소수 학습(few-shot learning) (Google의 머신러닝 용어집)|"
<p>객체 분류에 자주 사용되는 머신러닝 접근방식으로서
학습 예제 데이터가 적은 경우에서도 분류기를 효과적으로
학습하는 것을 목적으로 합니다.</p>
<p><a href=""https://developers.google.com/machine-learning/glossary/#one-shot_learning""><strong>원샷 학습</strong></a>을 참조하세요.</p>
"
전체 소프트맥스(full softmax) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#softmax""><strong>소프트맥스</strong></a>를 참조하세요. <a href=""https://developers.google.com/machine-learning/glossary/#candidate_sampling""><strong>후보 샘플링</strong></a>과
대비되는 개념입니다.</p>
"
완전 연결 레이어(fully connected layer) (Google의 머신러닝 용어집)|"
<p>각 <a href=""https://developers.google.com/machine-learning/glossary/#node""><strong>노드</strong></a>가 후속 히든 레이어의
<em>모든</em> 노드에 연결된 <a href=""https://developers.google.com/machine-learning/glossary/#hidden_layer""><strong>히든 레이어</strong></a>입니다.</p>
<p>완전 연결 레이어를 <a href=""https://developers.google.com/machine-learning/glossary/#dense_layer""><strong>밀집 레이어</strong></a>라고도 합니다.</p>

"
일반화(generalization) (Google의 머신러닝 용어집)|"
<p>모델에서 학습에 사용된 데이터가 아닌 이전에 접하지 못한
새로운 데이터에 대해 올바른 예측을 수행하는 능력을 의미합니다.</p>
"
일반화 선형 모형(generalized linear model) (Google의 머신러닝 용어집)|"
<p><a href=""https://en.wikipedia.org/wiki/Gaussian_noise"">가우스 잡음</a>에 기초한
<a href=""https://developers.google.com/machine-learning/glossary/#least_squares_regression""><strong>최소 제곱 회귀</strong></a>모델을
<a href=""https://en.wikipedia.org/wiki/Shot_noise"">푸아송 잡음</a>,
범주형 잡음 등의 여타 잡음 유형에 기초한
다른 모델 유형으로
일반화한 결과물입니다. 일반화 선형 모델의 예는 다음과 같습니다.</p>
<ul>
<li><a href=""https://developers.google.com/machine-learning/glossary/#logistic_regression""><strong>로지스틱 회귀</strong></a></li>
<li>다중 클래스 회귀</li>
<li>최소 제곱 회귀</li>
</ul>
<p><a href=""https://en.wikipedia.org/wiki/Convex_optimization"">볼록 최적화</a>를 통해 일반화 선형 모형의
매개변수를 구할 수 있습니다.</p>
<p>일반화 선형 모델에는 다음과 같은 속성이 있습니다.</p>
<ul>
<li>최적화된 최소 제곱 회귀 모델의 평균적인 예측은
    학습 데이터의 평균 라벨과 동일합니다.</li>
<li>최적화된 로지스틱 회귀 모델이 예측하는 평균적인 확률은
    학습 데이터의 평균 라벨과 동일합니다.</li>
</ul>
<p>일반화 선형 모형의 성능은 특성에 따라 제한됩니다. 일반화 선형
모형은 심층 모델과 달리 '새로운 특성을 학습'하지 못합니다.</p>
"
경사(gradient) (Google의 머신러닝 용어집)|"
<p>모든 독립 변수를 기준으로 한
<a href=""https://developers.google.com/machine-learning/glossary/#partial_derivative""><strong>편미분</strong></a>의 벡터입니다.  머신러닝에서 경사는
모델 함수의 편미분의 벡터입니다.  경사는 가장 급격한
상승 방향을 가리킵니다.</p>
"
경사 제한(gradient clipping) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#gradient""><strong>경사</strong></a> 값을 적용하기 전에 제한을 둡니다. 경사 제한은
수치적 안정성을 보장하고 <a href=""http://www.cs.toronto.edu/~rgrosse/courses/csc321_2017/readings/L15%20Exploding%20and%20Vanishing%20Gradients.pdf"">경사 발산</a>을 예방하는 데
도움이 됩니다.</p>
"
경사하강법(gradient descent) (Google의 머신러닝 용어집)|"
<p>학습 데이터의 조건에 따라 모델의 매개변수를 기준으로
손실의 경사를 계산하여 <a href=""https://developers.google.com/machine-learning/glossary/#loss""><strong>손실</strong></a>을 최소화하는 기법입니다.
쉽게 설명하면, 경사하강법은 매개변수를 반복적으로 조정하면서
손실을 최소화하는 <a href=""https://developers.google.com/machine-learning/glossary/#weight""><strong>가중치</strong></a>와 편향의 가장 적절한 조합을 점진적으로
찾는 방식입니다.</p>
"
그래프(graph) (Google의 머신러닝 용어집)|"
<p>텐서플로우에서는 계산 사양을 의미합니다. 그래프의 노드는
연산을 의미합니다. 엣지는 방향성을 가지며, 연산의 결과(<a href=""https://www.tensorflow.org/api_docs/python/tf/Tensor"">텐서</a>)를
다른 연산의
피연산자로 전달함을
의미합니다. <a href=""https://developers.google.com/machine-learning/glossary/#TensorBoard""><strong>텐서보드</strong></a>를
사용하여 그래프를 시각화할 수 있습니다.</p>

"
휴리스틱(heuristic) (Google의 머신러닝 용어집)|"
<p>문제에 대해 이상적이지는 않지만 진전을 이루거나 교훈을 얻기에는 충분한
실용적인 해법입니다.</p>
"
히든 레이어(hidden layer) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#neural_network""><strong>신경망</strong></a>에서 <a href=""https://developers.google.com/machine-learning/glossary/#input_layer""><strong>입력 레이어</strong></a>(특성)와
<a href=""https://developers.google.com/machine-learning/glossary/#output_layer""><strong>출력 레이어</strong></a>(예측) 사이에 위치하는
합성 레이어입니다. 신경망에 하나 이상의
히든 레이어가 포함될 수 있습니다.</p>
"
힌지 손실(hinge loss) (Google의 머신러닝 용어집)|"
<p>각 학습 예에서 최대한 멀리 떨어진
<a href=""https://developers.google.com/machine-learning/glossary/#loss""><strong>결정 경계</strong></a>를 구하여 예와 경계 사이의
간격을 최대화하도록 고안된
<a href=""https://developers.google.com/machine-learning/glossary/#classification_model""><strong>분류</strong></a>의 <a href=""https://developers.google.com/machine-learning/glossary/#decision_boundary""><strong>손실</strong></a> 함수군입니다.
<a href=""https://developers.google.com/machine-learning/glossary/#KSVMs""><strong>KSVM</strong></a>은 힌지 손실을 사용하거나 제곱 힌지 손실 등의
관련 함수를 사용합니다. 이진 분류에서는 힌지 손실 함수가 다음과 같이
정의됩니다.</p>
<div>
$$\text{손실} = \text{최대값}(0, 1 - (y' * y))$$
</div>

<p>여기에서 <em>y'</em>는 분류자 모델의 원시 출력입니다.</p>
<div>
$$y' = b + w_1x_1 + w_2x_2 + … w_nx_n$$
</div>

<p>또한 <em>y</em>는 참 라벨(-1 또는 +1)입니다.</p>
<p>따라서 힌지 손실과 (y * y')로 그래프를 그리면 다음과 같습니다.</p>
<p>
<img src=""/machine-learning/glossary/images/hinge-loss.svg"">
</p>

"
홀드아웃 데이터(holdout data) (Google의 머신러닝 용어집)|"
<p>학습 중에 의도적으로 사용하지 않은('홀드아웃된') <a href=""https://developers.google.com/machine-learning/glossary/#example""><strong>예</strong></a>입니다.
<a href=""https://developers.google.com/machine-learning/glossary/#validation_set""><strong>검증 데이터 세트</strong></a>와
<a href=""https://developers.google.com/machine-learning/glossary/#test_set""><strong>테스트 데이터 세트</strong></a>는 홀드아웃 데이터의 예입니다. 홀드아웃 데이터는
학습에 사용하지 않은 데이터에 대한 모델의 일반화 능력을 평가하는 데
도움이 됩니다. 홀드아웃 세트의 손실은 학습 데이터의 손실보다
이전에 접하지 못한 데이터의 손실을 더 우수하게
예측합니다.</p>
"
초매개변수(hyperparameter) (Google의 머신러닝 용어집)|"
<p>모델 학습을 연속적으로 실행하는 중에 사용자 본인
에 의해
조작되는 '손잡이'입니다. 예를 들어
<a href=""https://developers.google.com/machine-learning/glossary/#learning_rate""><strong>학습률</strong></a>은 초매개변수 중 하나입니다.</p>
<p><a href=""https://developers.google.com/machine-learning/glossary/#parameter""><strong>매개변수</strong></a>와 대비되는 개념입니다.</p>
"
초평면(hyperplane) (Google의 머신러닝 용어집)|"
<p>한 공간을 두 부분공간으로 나누는 경계입니다.  예를 들어 직선은
2차원의 초평면이고 평면은 3차원의 초평면입니다.
머신러닝에서 통용되는 초평면의 의미는 고차원 공간을
나누는 경계입니다.  <a href=""https://developers.google.com/machine-learning/glossary/#KSVMs""><strong>커널 서포트 벡터 머신</strong></a>은
일반적으로 초고차원 공간에서 초평면을 사용하여 포지티브 클래스와
네거티브 클래스를 구분합니다.</p>

"""
독립적이고 동한 분포(i.i.d, independently and identically distributed) (Google의 머신러닝 용어집)|"
<p>변화가 없는 분포에서 각 값이 이전에 추출된 값에
의존하지 않도록 추출한 데이터입니다. i.i.d.는
유용한 수학적 구조이지만
현실에서는 거의 찾아볼 수 없다는 점에서 머신러닝의 <a href=""https://en.wikipedia.org/wiki/Ideal_gas"">이상기체</a>로
비유할 수 있습니다. 예를 들어 웹페이지의 방문자 분포는 짧은 기간에는
i.i.d.일 수 있습니다. 즉, 짧은 기간에는 분포가 변하지 않으며 각 사용자의
방문은 일반적으로 서로 독립적입니다. 그러나 기간을 확대하면 웹페이지
방문자 수에 계절적인 편차가 나타날 수 있습니다.</p>
"
추론(inference) (Google의 머신러닝 용어집)|"
<p>머신러닝에서는 학습된 모델을 <a href=""https://developers.google.com/machine-learning/glossary/#unlabeled_example""><strong>라벨이 없는 예</strong></a>에 적용하여
예측을 수행하는 과정을 의미할 때가 많습니다.
통계학에서는 특정한 관찰 데이터에 맞게 분포의 매개변수를
조정하는 과정을 의미합니다. <a href=""https://en.wikipedia.org/wiki/Statistical_inference"">통계적
추론에 대한 위키백과 문서</a>를 참조하세요.</p>
"
입력 함수(input function) (Google의 머신러닝 용어집)|"
<p>텐서플로우에서 입력 데이터를 <a href=""https://developers.google.com/machine-learning/glossary/#Estimators""><strong>에스티메이터</strong></a>의 학습, 평가 또는
예측 방법으로 반환하는 함수입니다.  예를 들어
학습 입력 함수는 <a href=""https://developers.google.com/machine-learning/glossary/#batch""><strong>학습 세트</strong></a>의 특성 및 라벨로 이루어진
<a href=""https://developers.google.com/machine-learning/glossary/#training_set""><strong>배치</strong></a>를 반환합니다.</p>
"
입력 레이어(input layer) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#neural_network""><strong>신경망</strong></a>의 첫 번째 레이어로서 입력 데이터를
수신합니다.</p>
"
인스턴스(instance) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#example""><strong>예</strong></a>의 동의어입니다.</p>
"
해석 가능성(interpretability) (Google의 머신러닝 용어집)|"
<p>모델의 예측을 사람이 어느 정도까지 설명할 수 있는지를 나타냅니다. 심층 모델은
해석할 수 없는 경우가 많습니다. 즉, 심층 모델의 여러 레이어를 사람이 알아보기는
어려울 수 있습니다. 반면, 선형 회귀 모형 및 <a href=""https://developers.google.com/machine-learning/glossary/#wide_model""><strong>와이드
모델</strong></a>은 일반적으로 해석 가능성이 훨씬 더 높습니다.</p>
"
평가자 간 동의(inter-rater agreement) (Google의 머신러닝 용어집)|"
<p>작업을 수행할 때 인간 평가자들이 서로 동의하는 빈도를 나타냅니다.
평가자들이 동의하지 않는 경우 작업 지시를 개선해야 할 수 있습니다.
<strong>평정자 간 동의</strong> 또는
<strong>평가자 간 신뢰성</strong>이라고도 합니다.  가장 널리 사용되는 평가자 간 동의 측정 방식 중 하나인
<a href=""https://en.wikipedia.org/wiki/Cohen%27s_kappa"">Cohen's kappa</a>를
참조하세요.</p>
"
반복(iteration) (Google의 머신러닝 용어집)|"
<p>학습 중에 모델의 가중치를 한 번 업데이트하는 작업입니다.  반복은
데이터 <a href=""https://developers.google.com/machine-learning/glossary/#batch""><strong>배치</strong></a> 하나의 손실을 기준으로 매개변수의 경사를 계산하는 작업으로
이루어집니다.</p>

"
k-평균(k-means) (Google의 머신러닝 용어집)|"
<p>비지도 학습의 한 방법으로 데이터를 그룹화하는 데 널리 사용되는
<a href=""https://developers.google.com/machine-learning/glossary/#clustering""><strong>클러스터링</strong></a> 알고리즘입니다. k-평균 알고리즘은 기본적으로 다음과 같은 일을 합니다.</p>
<ul>
<li>최고의 중심점(<a href=""https://developers.google.com/machine-learning/glossary/#centroid""><strong>중심</strong></a>이라고 함)들을 반복적으로
    결정합니다.</li>
<li>각 예를 가장 가까운 중심에 배정합니다.  같은 중심에 가장 가까운 예는
    같은 그룹에 속합니다.</li>
</ul>
<p>k-평균 알고리즘은 각 예가 가장 가까운 중심과 각 예 사이 거리의 누적
<em>제곱</em>을 최소화할 수 있는 중심의 위치를 선택합니다.</p>
<p>개의 키와 몸길이를 나타낸 다음 그래프를 예로 들어보겠습니다.</p>
<p>
<img src=""/machine-learning/glossary/images/DogDimensions.svg"">
</p>

<p>k=3인 경우 k-평균 알고리즘에서는 3개의 중심을 결정합니다.  각 예는
가장 가까운 중심에 배정되며, 그 결과 세 개의 그룹이 만들어집니다.</p>
<p>
<img src=""/machine-learning/glossary/images/DogDimensionsKMeans.svg"">
</p>

<p>한 제조업체에서 애견용 스웨터의 S, M, L 사이즈의 이상적인 크기를
결정하고 싶어 한다고 생각해 보겠습니다. 세 개의 중심은 클러스터에 속한 각 개의
평균 키와 평균 몸길이를 나타냅니다. 따라서 제조업체에서는 이 세 개의 중심을 기준으로 하여
스웨터의 크기를 설정할 수 있습니다.  일반적으로
한 클러스터의 중심은 해당 클러스터의 예가 <em>아닙니다</em>.</p>
<p>앞의 그림은 키와 몸길이라는 두 개의 특성만 있는 예의
k-평균을 보여줍니다. k-평균을 사용하면 여러 가지 특성을 기준으로
예를 그룹화할 수 있습니다.</p>
"
